OrderDate,Category,Region,CustomerSegment,Channel,Price,Quantity,Discount,Revenue,Rating,Age,Month,Quarter,Year
2025-03-23,Home & Garden,East,VIP,Online,230.78,3,0.15,588.49,4.2,27,2025-03,2025Q1,2025
2025-03-23,Home & Garden,West,Returning,In-Store,477.35,1,0.0,477.35,3.7,19,2025-03,2025Q1,2025
2025-03-24,Home & Garden,North,Returning,Online,357.88,4,0.1,1288.37,3.0,41,2025-03,2025Q1,2025
2025-03-24,Sports,North,Returning,Online,226.31,5,0.1,1018.4,3.8,53,2025-03,2025Q1,2025
2025-03-25,Electronics,East,New,Mobile App,588.73,5,0.0,2943.65,4.2,58,2025-03,2025Q1,2025
2025-03-25,Books,Central,Returning,Online,45.53,5,0.0,227.65,3.8,33,2025-03,2025Q1,2025
2025-03-25,Electronics,South,Returning,Mobile App,892.41,1,0.0,892.41,2.9,69,2025-03,2025Q1,2025
2025-03-25,Clothing,Central,VIP,Online,148.28,2,0.0,296.56,5.0,39,2025-03,2025Q1,2025
2025-03-26,Clothing,North,Returning,Mobile App,23.71,3,0.0,71.13,3.2,25,2025-03,2025Q1,2025
2025-03-27,Sports,West,Returning,In-Store,164.07,3,0.15,418.38,3.1,35,2025-03,2025Q1,2025
2025-03-28,Clothing,South,VIP,Online,110.11,5,0.0,550.55,4.1,50,2025-03,2025Q1,2025
2025-03-28,Electronics,West,New,In-Store,1112.29,5,0.0,5561.45,2.7,29,2025-03,2025Q1,2025
2025-03-28,Clothing,East,Returning,Online,103.71,3,0.0,311.13,2.9,28,2025-03,2025Q1,2025
2025-03-28,Clothing,North,Returning,In-Store,51.21,5,0.0,256.05,3.2,18,2025-03,2025Q1,2025
2025-03-29,Books,Central,Returning,Online,30.4,5,0.0,152.0,3.4,53,2025-03,2025Q1,2025
2025-03-30,Electronics,Central,Returning,Mobile App,855.29,5,0.15,3634.98,3.3,44,2025-03,2025Q1,2025
2025-03-30,Clothing,West,Returning,Online,36.74,4,0.15,124.92,4.9,18,2025-03,2025Q1,2025
2025-03-30,Sports,North,Returning,Online,184.62,2,0.0,369.24,3.4,51,2025-03,2025Q1,2025
2025-03-30,Clothing,South,New,Online,179.56,4,0.05,682.33,4.3,41,2025-03,2025Q1,2025
2025-03-30,Books,West,New,Online,7.65,3,0.1,20.66,3.0,40,2025-03,2025Q1,2025
2025-03-31,Sports,Central,Returning,Mobile App,64.68,1,0.05,61.45,4.1,33,2025-03,2025Q1,2025
2025-03-31,Books,North,Returning,Online,7.16,2,0.15,12.17,3.7,18,2025-03,2025Q1,2025
2025-03-31,Home & Garden,West,Returning,In-Store,318.05,1,0.0,318.05,3.6,39,2025-03,2025Q1,2025
2025-04-01,Home & Garden,Central,New,Online,264.18,2,0.0,528.36,4.6,31,2025-04,2025Q2,2025
2025-04-01,Sports,East,Returning,Mobile App,298.01,3,0.0,894.03,2.5,58,2025-04,2025Q2,2025
2025-04-02,Clothing,North,VIP,In-Store,126.67,1,0.1,114.0,3.8,33,2025-04,2025Q2,2025
2025-04-02,Electronics,North,New,In-Store,199.53,5,0.0,997.65,2.7,56,2025-04,2025Q2,2025
2025-04-03,Electronics,West,New,Online,1038.33,5,0.0,5191.65,3.2,44,2025-04,2025Q2,2025
2025-04-03,Sports,East,Returning,Online,84.38,4,0.0,337.52,3.5,45,2025-04,2025Q2,2025
2025-04-03,Sports,North,Returning,Online,158.62,5,0.05,753.44,3.5,36,2025-04,2025Q2,2025
2025-04-03,Books,North,New,Online,14.18,3,0.0,42.54,2.9,31,2025-04,2025Q2,2025
2025-04-03,Electronics,West,New,Mobile App,312.3,4,0.0,1249.2,2.3,54,2025-04,2025Q2,2025
2025-04-04,Books,West,Returning,Mobile App,33.66,4,0.0,134.64,4.7,24,2025-04,2025Q2,2025
2025-04-04,Home & Garden,South,VIP,Mobile App,308.11,2,0.15,523.79,4.4,62,2025-04,2025Q2,2025
2025-04-04,Sports,North,New,Mobile App,114.17,5,0.0,570.85,3.8,49,2025-04,2025Q2,2025
2025-04-04,Sports,South,Returning,Online,239.11,4,0.0,956.44,4.1,39,2025-04,2025Q2,2025
2025-04-04,Home & Garden,North,Returning,Mobile App,202.86,2,0.15,344.86,2.7,31,2025-04,2025Q2,2025
2025-04-05,Clothing,East,Returning,In-Store,76.44,1,0.0,76.44,2.7,18,2025-04,2025Q2,2025
2025-04-05,Books,East,Returning,Online,28.54,4,0.1,102.74,2.2,37,2025-04,2025Q2,2025
2025-04-05,Clothing,West,Returning,Mobile App,120.67,1,0.1,108.6,3.3,18,2025-04,2025Q2,2025
2025-04-06,Sports,West,Returning,Mobile App,94.86,3,0.0,284.58,3.8,45,2025-04,2025Q2,2025
2025-04-06,Sports,North,Returning,In-Store,268.64,5,0.0,1343.2,3.7,43,2025-04,2025Q2,2025
2025-04-06,Electronics,Central,Returning,Online,412.16,4,0.0,1648.64,4.2,33,2025-04,2025Q2,2025
2025-04-07,Home & Garden,South,Returning,Online,137.48,4,0.0,549.92,2.5,66,2025-04,2025Q2,2025
2025-04-07,Home & Garden,East,Returning,In-Store,411.4,1,0.0,411.4,3.1,61,2025-04,2025Q2,2025
2025-04-08,Home & Garden,South,Returning,Online,385.0,1,0.15,327.25,4.6,26,2025-04,2025Q2,2025
2025-04-10,Home & Garden,South,VIP,In-Store,492.63,5,0.0,2463.15,3.7,37,2025-04,2025Q2,2025
2025-04-10,Home & Garden,West,Returning,In-Store,492.09,4,0.0,1968.36,3.7,49,2025-04,2025Q2,2025
2025-04-11,Home & Garden,South,Returning,In-Store,112.74,5,0.05,535.51,4.2,38,2025-04,2025Q2,2025
2025-04-11,Home & Garden,Central,VIP,In-Store,386.42,1,0.0,386.42,3.7,34,2025-04,2025Q2,2025
2025-04-11,Home & Garden,East,New,Online,414.75,3,0.05,1182.04,3.4,43,2025-04,2025Q2,2025
2025-04-12,Clothing,Central,Returning,Online,130.67,4,0.0,522.68,2.8,24,2025-04,2025Q2,2025
2025-04-13,Electronics,South,Returning,Online,828.59,2,0.05,1574.32,4.4,31,2025-04,2025Q2,2025
2025-04-13,Books,West,Returning,Online,37.79,2,0.1,68.02,3.7,50,2025-04,2025Q2,2025
2025-04-13,Books,North,New,Online,39.93,5,0.0,199.65,4.0,62,2025-04,2025Q2,2025
2025-04-14,Electronics,West,Returning,Mobile App,557.32,3,0.0,1671.96,3.8,55,2025-04,2025Q2,2025
2025-04-14,Electronics,North,Returning,In-Store,546.4,1,0.1,491.76,3.3,38,2025-04,2025Q2,2025
2025-04-15,Home & Garden,South,VIP,Online,149.0,1,0.15,126.65,3.8,31,2025-04,2025Q2,2025
2025-04-15,Books,North,New,Mobile App,23.83,5,0.0,119.15,4.1,38,2025-04,2025Q2,2025
2025-04-15,Sports,East,New,Online,20.65,4,0.15,70.21,3.2,40,2025-04,2025Q2,2025
2025-04-16,Books,North,Returning,Online,9.27,5,0.0,46.35,3.9,49,2025-04,2025Q2,2025
2025-04-16,Books,South,Returning,Online,49.44,1,0.05,46.97,3.9,48,2025-04,2025Q2,2025
2025-04-17,Home & Garden,East,VIP,Online,287.16,4,0.0,1148.64,2.6,37,2025-04,2025Q2,2025
2025-04-17,Clothing,East,Returning,Online,23.37,4,0.05,88.81,4.9,48,2025-04,2025Q2,2025
2025-04-17,Home & Garden,East,Returning,Mobile App,226.21,5,0.15,961.39,3.9,31,2025-04,2025Q2,2025
2025-04-18,Electronics,Central,Returning,In-Store,634.03,2,0.1,1141.25,5.0,48,2025-04,2025Q2,2025
2025-04-18,Books,West,New,Mobile App,8.12,1,0.2,6.5,4.2,57,2025-04,2025Q2,2025
2025-04-18,Electronics,East,Returning,Online,450.0,5,0.0,2250.0,2.9,27,2025-04,2025Q2,2025
2025-04-18,Home & Garden,West,VIP,Online,368.19,2,0.0,736.38,3.9,26,2025-04,2025Q2,2025
2025-04-18,Clothing,North,New,In-Store,131.67,4,0.1,474.01,3.7,36,2025-04,2025Q2,2025
2025-04-19,Home & Garden,North,Returning,Mobile App,340.48,2,0.0,680.96,3.6,18,2025-04,2025Q2,2025
2025-04-19,Books,Central,VIP,Online,54.93,2,0.1,98.87,3.6,45,2025-04,2025Q2,2025
2025-04-19,Electronics,West,New,In-Store,135.82,4,0.0,543.28,3.3,40,2025-04,2025Q2,2025
2025-04-20,Home & Garden,Central,New,In-Store,235.75,5,0.0,1178.75,3.9,38,2025-04,2025Q2,2025
2025-04-20,Home & Garden,Central,VIP,Mobile App,115.45,5,0.0,577.25,4.1,25,2025-04,2025Q2,2025
2025-04-20,Books,South,New,Online,26.7,1,0.0,26.7,2.4,38,2025-04,2025Q2,2025
2025-04-20,Clothing,West,New,Online,161.02,2,0.0,322.04,3.1,49,2025-04,2025Q2,2025
2025-04-20,Clothing,South,Returning,In-Store,179.26,2,0.2,286.82,2.4,35,2025-04,2025Q2,2025
2025-04-20,Sports,Central,VIP,In-Store,21.69,1,0.0,21.69,3.0,39,2025-04,2025Q2,2025
2025-04-21,Sports,North,Returning,In-Store,59.33,3,0.05,169.09,2.6,43,2025-04,2025Q2,2025
2025-04-21,Books,South,VIP,Mobile App,13.58,4,0.0,54.32,3.6,18,2025-04,2025Q2,2025
2025-04-21,Sports,Central,Returning,In-Store,115.34,4,0.05,438.29,4.0,18,2025-04,2025Q2,2025
2025-04-21,Clothing,Central,VIP,Mobile App,17.89,4,0.0,71.56,3.3,31,2025-04,2025Q2,2025
2025-04-21,Home & Garden,West,VIP,Online,65.19,3,0.0,195.57,3.3,37,2025-04,2025Q2,2025
2025-04-21,Clothing,North,New,Online,134.37,5,0.0,671.85,3.0,29,2025-04,2025Q2,2025
2025-04-22,Clothing,East,Returning,Online,99.73,4,0.2,319.14,4.2,19,2025-04,2025Q2,2025
2025-04-22,Books,Central,New,Online,31.43,1,0.15,26.72,4.0,31,2025-04,2025Q2,2025
2025-04-22,Electronics,West,Returning,In-Store,285.12,5,0.0,1425.6,4.0,45,2025-04,2025Q2,2025
2025-04-25,Clothing,North,Returning,Mobile App,31.08,5,0.0,155.4,2.8,18,2025-04,2025Q2,2025
2025-04-25,Electronics,North,New,In-Store,1001.62,3,0.1,2704.37,2.5,43,2025-04,2025Q2,2025
2025-04-26,Home & Garden,West,New,Online,423.97,1,0.0,423.97,2.7,42,2025-04,2025Q2,2025
2025-04-26,Home & Garden,West,Returning,Online,396.61,4,0.2,1269.15,3.6,43,2025-04,2025Q2,2025
2025-04-28,Electronics,Central,New,Online,54.5,3,0.0,163.5,5.0,45,2025-04,2025Q2,2025
2025-04-28,Electronics,Central,Returning,Online,504.35,1,0.2,403.48,3.3,41,2025-04,2025Q2,2025
2025-04-29,Clothing,West,Returning,Mobile App,49.47,4,0.1,178.09,4.0,18,2025-04,2025Q2,2025
2025-04-29,Electronics,North,New,Online,177.43,2,0.0,354.86,2.4,18,2025-04,2025Q2,2025
2025-04-29,Sports,West,VIP,Online,24.75,2,0.0,49.5,3.8,23,2025-04,2025Q2,2025
2025-04-29,Clothing,Central,New,Online,147.24,3,0.15,375.46,4.1,36,2025-04,2025Q2,2025
2025-04-29,Electronics,North,New,Mobile App,843.5,2,0.0,1687.0,3.0,65,2025-04,2025Q2,2025
2025-05-02,Home & Garden,East,Returning,Online,311.7,2,0.0,623.4,3.2,30,2025-05,2025Q2,2025
2025-05-02,Home & Garden,South,New,Online,334.03,2,0.0,668.06,2.4,24,2025-05,2025Q2,2025
2025-05-03,Sports,Central,Returning,Mobile App,206.78,1,0.15,175.76,3.5,52,2025-05,2025Q2,2025
2025-05-03,Clothing,Central,New,Online,186.8,4,0.0,747.2,2.9,50,2025-05,2025Q2,2025
2025-05-03,Books,East,New,Mobile App,18.68,2,0.0,37.36,3.6,50,2025-05,2025Q2,2025
2025-05-04,Electronics,East,New,Online,677.91,5,0.15,2881.12,4.7,25,2025-05,2025Q2,2025
2025-05-04,Clothing,East,New,Online,70.93,3,0.0,212.79,3.7,23,2025-05,2025Q2,2025
2025-05-04,Home & Garden,South,Returning,Online,254.67,3,0.05,725.81,2.9,22,2025-05,2025Q2,2025
2025-05-04,Sports,South,Returning,Online,216.67,3,0.0,650.01,4.5,23,2025-05,2025Q2,2025
2025-05-04,Clothing,North,New,Online,132.27,5,0.0,661.35,3.3,21,2025-05,2025Q2,2025
2025-05-05,Home & Garden,West,VIP,In-Store,193.27,4,0.0,773.08,4.5,49,2025-05,2025Q2,2025
2025-05-05,Home & Garden,West,VIP,Online,428.5,5,0.0,2142.5,4.4,18,2025-05,2025Q2,2025
2025-05-06,Sports,West,New,In-Store,195.06,1,0.2,156.05,3.9,21,2025-05,2025Q2,2025
2025-05-06,Sports,East,VIP,Mobile App,229.21,1,0.1,206.29,3.0,32,2025-05,2025Q2,2025
2025-05-06,Electronics,West,VIP,Online,575.39,2,0.05,1093.24,5.0,43,2025-05,2025Q2,2025
2025-05-07,Home & Garden,East,New,Online,457.79,1,0.15,389.12,2.5,21,2025-05,2025Q2,2025
2025-05-07,Clothing,East,Returning,Online,116.73,4,0.1,420.23,3.3,34,2025-05,2025Q2,2025
2025-05-07,Electronics,East,New,Online,744.68,3,0.0,2234.04,2.6,36,2025-05,2025Q2,2025
2025-05-07,Books,East,Returning,Online,32.62,5,0.05,154.94,4.4,41,2025-05,2025Q2,2025
2025-05-08,Books,Central,VIP,Mobile App,19.35,3,0.0,58.05,4.3,27,2025-05,2025Q2,2025
2025-05-09,Home & Garden,North,New,Mobile App,494.55,4,0.15,1681.47,1.5,31,2025-05,2025Q2,2025
2025-05-10,Sports,North,Returning,Online,240.63,1,0.15,204.54,4.1,38,2025-05,2025Q2,2025
2025-05-11,Electronics,Central,New,Online,1141.21,3,0.0,3423.63,3.5,33,2025-05,2025Q2,2025
2025-05-11,Home & Garden,South,New,Online,354.57,1,0.0,354.57,2.5,49,2025-05,2025Q2,2025
2025-05-11,Electronics,North,Returning,Online,832.29,3,0.2,1997.5,4.5,48,2025-05,2025Q2,2025
2025-05-11,Sports,South,Returning,Mobile App,102.85,1,0.15,87.42,3.3,41,2025-05,2025Q2,2025
2025-05-11,Books,North,Returning,Online,27.81,1,0.0,27.81,4.4,51,2025-05,2025Q2,2025
2025-05-11,Electronics,Central,VIP,Mobile App,1012.48,3,0.0,3037.44,3.9,40,2025-05,2025Q2,2025
2025-05-12,Sports,Central,Returning,Mobile App,172.67,5,0.0,863.35,4.6,53,2025-05,2025Q2,2025
2025-05-12,Clothing,South,Returning,Mobile App,22.86,3,0.2,54.86,4.4,34,2025-05,2025Q2,2025
2025-05-13,Books,North,New,In-Store,36.89,4,0.05,140.18,5.0,38,2025-05,2025Q2,2025
2025-05-13,Clothing,West,New,Online,41.38,1,0.0,41.38,3.6,35,2025-05,2025Q2,2025
2025-05-14,Sports,South,New,Online,283.86,1,0.05,269.67,3.2,18,2025-05,2025Q2,2025
2025-05-14,Electronics,East,New,Online,118.67,4,0.15,403.48,3.1,54,2025-05,2025Q2,2025
2025-05-14,Clothing,West,Returning,Online,134.9,5,0.05,640.78,3.2,34,2025-05,2025Q2,2025
2025-05-14,Home & Garden,North,Returning,In-Store,455.49,1,0.0,455.49,4.1,46,2025-05,2025Q2,2025
2025-05-15,Electronics,North,New,In-Store,964.99,4,0.0,3859.96,3.9,53,2025-05,2025Q2,2025
2025-05-15,Home & Garden,North,New,Online,279.26,2,0.05,530.59,3.5,26,2025-05,2025Q2,2025
2025-05-15,Clothing,East,Returning,In-Store,194.83,3,0.05,555.27,4.8,41,2025-05,2025Q2,2025
2025-05-15,Books,Central,Returning,In-Store,56.19,1,0.05,53.38,3.6,40,2025-05,2025Q2,2025
2025-05-16,Sports,East,New,Online,153.26,5,0.0,766.3,4.3,46,2025-05,2025Q2,2025
2025-05-16,Home & Garden,North,Returning,Online,213.93,5,0.0,1069.65,3.2,31,2025-05,2025Q2,2025
2025-05-16,Books,East,New,Online,49.57,5,0.0,247.85,3.1,19,2025-05,2025Q2,2025
2025-05-17,Electronics,East,Returning,In-Store,932.7,2,0.0,1865.4,3.0,56,2025-05,2025Q2,2025
2025-05-17,Sports,East,New,In-Store,285.68,3,0.05,814.19,4.0,34,2025-05,2025Q2,2025
2025-05-17,Home & Garden,North,VIP,Online,126.73,3,0.05,361.18,4.3,48,2025-05,2025Q2,2025
2025-05-17,Books,Central,Returning,Online,16.04,2,0.0,32.08,4.0,47,2025-05,2025Q2,2025
2025-05-18,Clothing,East,New,Online,18.44,4,0.15,62.7,4.3,48,2025-05,2025Q2,2025
2025-05-18,Electronics,North,VIP,Online,120.27,4,0.0,481.08,3.2,18,2025-05,2025Q2,2025
2025-05-18,Electronics,West,Returning,In-Store,1121.26,3,0.05,3195.59,3.3,66,2025-05,2025Q2,2025
2025-05-19,Electronics,North,VIP,In-Store,1163.04,1,0.05,1104.89,3.9,36,2025-05,2025Q2,2025
2025-05-19,Home & Garden,North,Returning,Online,110.76,3,0.05,315.67,3.8,27,2025-05,2025Q2,2025
2025-05-20,Clothing,Central,Returning,Online,72.24,4,0.0,288.96,4.3,30,2025-05,2025Q2,2025
2025-05-20,Clothing,West,Returning,Online,85.4,4,0.05,324.52,3.4,37,2025-05,2025Q2,2025
2025-05-20,Electronics,South,New,Online,756.17,1,0.0,756.17,3.2,24,2025-05,2025Q2,2025
2025-05-20,Electronics,West,New,Online,744.73,1,0.0,744.73,3.2,24,2025-05,2025Q2,2025
2025-05-20,Sports,North,New,Mobile App,137.05,4,0.05,520.79,5.0,43,2025-05,2025Q2,2025
2025-05-20,Clothing,East,Returning,Online,113.09,4,0.05,429.74,4.3,27,2025-05,2025Q2,2025
2025-05-21,Clothing,South,New,Online,34.09,2,0.15,57.95,3.4,41,2025-05,2025Q2,2025
2025-05-21,Home & Garden,North,New,In-Store,348.89,2,0.0,697.78,3.9,41,2025-05,2025Q2,2025
2025-05-22,Clothing,West,Returning,Online,89.66,2,0.0,179.32,3.9,30,2025-05,2025Q2,2025
2025-05-22,Home & Garden,Central,VIP,Online,317.09,1,0.0,317.09,4.9,26,2025-05,2025Q2,2025
2025-05-22,Electronics,East,Returning,Online,589.85,2,0.0,1179.7,4.3,18,2025-05,2025Q2,2025
2025-05-23,Sports,North,New,Mobile App,12.04,1,0.05,11.44,3.9,30,2025-05,2025Q2,2025
2025-05-24,Sports,North,Returning,In-Store,212.21,1,0.15,180.38,3.4,34,2025-05,2025Q2,2025
2025-05-24,Books,West,New,Online,21.27,5,0.0,106.35,4.4,56,2025-05,2025Q2,2025
2025-05-25,Sports,South,New,In-Store,135.02,1,0.0,135.02,2.9,21,2025-05,2025Q2,2025
2025-05-25,Clothing,South,New,Mobile App,199.67,2,0.0,399.34,5.0,35,2025-05,2025Q2,2025
2025-05-25,Clothing,Central,Returning,In-Store,75.72,4,0.0,302.88,3.6,55,2025-05,2025Q2,2025
2025-05-25,Sports,South,New,Mobile App,221.29,1,0.15,188.1,3.0,33,2025-05,2025Q2,2025
2025-05-25,Electronics,East,New,Mobile App,859.06,3,0.0,2577.18,3.2,42,2025-05,2025Q2,2025
2025-05-25,Electronics,East,VIP,In-Store,1013.39,4,0.2,3242.85,4.9,49,2025-05,2025Q2,2025
2025-05-25,Clothing,South,Returning,Online,51.01,3,0.1,137.73,4.2,47,2025-05,2025Q2,2025
2025-05-26,Electronics,North,New,Mobile App,796.79,1,0.0,796.79,3.0,22,2025-05,2025Q2,2025
2025-05-26,Books,East,New,In-Store,45.02,2,0.05,85.54,3.2,24,2025-05,2025Q2,2025
2025-05-26,Clothing,South,New,Online,137.62,4,0.0,550.48,3.5,49,2025-05,2025Q2,2025
2025-05-26,Sports,Central,VIP,Mobile App,25.05,4,0.2,80.16,4.2,25,2025-05,2025Q2,2025
2025-05-27,Home & Garden,South,New,In-Store,429.93,4,0.05,1633.73,3.1,36,2025-05,2025Q2,2025
2025-05-27,Electronics,North,VIP,Mobile App,622.39,3,0.0,1867.17,3.4,59,2025-05,2025Q2,2025
2025-05-27,Sports,South,New,In-Store,48.67,4,0.0,194.68,3.7,26,2025-05,2025Q2,2025
2025-05-27,Home & Garden,North,Returning,In-Store,198.98,1,0.15,169.13,3.5,59,2025-05,2025Q2,2025
2025-05-27,Clothing,West,New,Online,99.19,5,0.05,471.15,4.0,34,2025-05,2025Q2,2025
2025-05-28,Clothing,North,New,Online,62.24,2,0.0,124.48,2.9,19,2025-05,2025Q2,2025
2025-05-29,Home & Garden,South,New,Mobile App,91.54,3,0.05,260.89,3.1,38,2025-05,2025Q2,2025
2025-05-30,Clothing,East,New,In-Store,48.6,3,0.0,145.8,3.4,36,2025-05,2025Q2,2025
2025-05-30,Electronics,North,New,Online,769.53,1,0.0,769.53,4.1,21,2025-05,2025Q2,2025
2025-05-30,Books,West,New,Online,12.73,2,0.0,25.46,2.9,42,2025-05,2025Q2,2025
2025-05-30,Clothing,South,Returning,Mobile App,74.92,3,0.05,213.52,4.5,37,2025-05,2025Q2,2025
2025-05-30,Home & Garden,South,New,Mobile App,137.23,3,0.15,349.94,3.3,32,2025-05,2025Q2,2025
2025-05-30,Books,East,New,Online,57.07,5,0.05,271.08,3.1,45,2025-05,2025Q2,2025
2025-05-31,Home & Garden,South,New,Online,138.0,3,0.0,414.0,4.4,43,2025-05,2025Q2,2025
2025-05-31,Electronics,North,New,Mobile App,1034.68,1,0.0,1034.68,4.3,40,2025-05,2025Q2,2025
2025-05-31,Electronics,North,Returning,Online,1117.78,2,0.0,2235.56,4.2,45,2025-05,2025Q2,2025
2025-06-01,Books,North,Returning,Online,39.06,4,0.0,156.24,4.3,19,2025-06,2025Q2,2025
2025-06-01,Home & Garden,East,New,Online,473.61,5,0.0,2368.05,2.8,47,2025-06,2025Q2,2025
2025-06-01,Home & Garden,Central,VIP,Online,467.97,4,0.05,1778.29,3.0,53,2025-06,2025Q2,2025
2025-06-02,Electronics,North,New,Online,924.93,4,0.0,3699.72,5.0,36,2025-06,2025Q2,2025
2025-06-02,Electronics,Central,Returning,In-Store,1028.09,4,0.0,4112.36,4.8,23,2025-06,2025Q2,2025
2025-06-03,Sports,North,Returning,In-Store,61.3,5,0.15,260.52,3.4,30,2025-06,2025Q2,2025
2025-06-03,Sports,East,Returning,In-Store,51.79,5,0.0,258.95,4.3,71,2025-06,2025Q2,2025
2025-06-03,Clothing,West,Returning,Online,144.01,1,0.05,136.81,3.7,20,2025-06,2025Q2,2025
2025-06-04,Home & Garden,West,New,In-Store,102.92,1,0.15,87.48,2.6,47,2025-06,2025Q2,2025
2025-06-04,Electronics,East,New,In-Store,1052.34,2,0.0,2104.68,2.1,28,2025-06,2025Q2,2025
2025-06-04,Clothing,East,Returning,In-Store,97.75,4,0.2,312.8,3.4,50,2025-06,2025Q2,2025
2025-06-04,Clothing,Central,Returning,In-Store,138.17,1,0.05,131.26,3.6,56,2025-06,2025Q2,2025
2025-06-04,Books,East,New,Mobile App,35.17,1,0.1,31.65,3.3,31,2025-06,2025Q2,2025
2025-06-05,Books,West,Returning,Online,49.75,4,0.05,189.05,2.8,34,2025-06,2025Q2,2025
2025-06-05,Home & Garden,South,VIP,In-Store,182.31,4,0.05,692.78,3.5,32,2025-06,2025Q2,2025
2025-06-06,Clothing,Central,Returning,Mobile App,53.42,4,0.0,213.68,3.8,38,2025-06,2025Q2,2025
2025-06-07,Books,East,Returning,Online,17.81,2,0.0,35.62,4.1,18,2025-06,2025Q2,2025
2025-06-07,Home & Garden,East,New,Mobile App,279.21,3,0.05,795.75,2.2,54,2025-06,2025Q2,2025
2025-06-07,Clothing,Central,New,Online,179.34,2,0.0,358.68,3.2,18,2025-06,2025Q2,2025
2025-06-07,Home & Garden,West,VIP,In-Store,297.51,5,0.0,1487.55,2.9,35,2025-06,2025Q2,2025
2025-06-07,Sports,East,New,Online,127.52,1,0.05,121.14,5.0,41,2025-06,2025Q2,2025
2025-06-07,Clothing,Central,Returning,In-Store,136.7,4,0.05,519.46,3.4,35,2025-06,2025Q2,2025
2025-06-08,Home & Garden,East,VIP,In-Store,285.3,1,0.15,242.5,4.7,51,2025-06,2025Q2,2025
2025-06-08,Electronics,North,Returning,Mobile App,640.22,3,0.0,1920.66,3.3,38,2025-06,2025Q2,2025
2025-06-08,Sports,West,New,In-Store,258.68,4,0.1,931.25,4.6,18,2025-06,2025Q2,2025
2025-06-08,Electronics,South,Returning,Mobile App,812.81,4,0.15,2763.55,3.6,47,2025-06,2025Q2,2025
2025-06-08,Electronics,East,Returning,Mobile App,513.18,4,0.0,2052.72,3.1,18,2025-06,2025Q2,2025
2025-06-09,Home & Garden,East,New,In-Store,394.78,2,0.15,671.13,3.5,35,2025-06,2025Q2,2025
2025-06-09,Sports,North,New,Mobile App,98.33,3,0.0,294.99,3.4,46,2025-06,2025Q2,2025
2025-06-09,Home & Garden,South,Returning,Mobile App,217.49,5,0.05,1033.08,4.1,28,2025-06,2025Q2,2025
2025-06-09,Clothing,East,Returning,Online,172.29,3,0.05,491.03,4.4,34,2025-06,2025Q2,2025
2025-06-09,Home & Garden,West,New,In-Store,467.71,3,0.05,1332.97,3.4,23,2025-06,2025Q2,2025
2025-06-09,Clothing,North,New,Mobile App,91.69,5,0.0,458.45,4.5,34,2025-06,2025Q2,2025
2025-06-09,Electronics,South,Returning,Online,220.97,2,0.0,441.94,4.5,64,2025-06,2025Q2,2025
2025-06-10,Electronics,East,New,In-Store,667.91,2,0.0,1335.82,4.2,40,2025-06,2025Q2,2025
2025-06-10,Books,West,New,In-Store,53.94,1,0.15,45.85,2.1,29,2025-06,2025Q2,2025
2025-06-10,Home & Garden,Central,New,Online,220.4,2,0.0,440.8,3.5,45,2025-06,2025Q2,2025
2025-06-12,Books,Central,Returning,Online,44.96,3,0.0,134.88,3.6,34,2025-06,2025Q2,2025
2025-06-13,Electronics,South,New,Online,875.27,4,0.0,3501.08,4.0,18,2025-06,2025Q2,2025
2025-06-14,Sports,South,Returning,Mobile App,281.93,3,0.2,676.63,4.7,18,2025-06,2025Q2,2025
2025-06-15,Electronics,West,Returning,Mobile App,946.46,4,0.05,3596.55,3.5,45,2025-06,2025Q2,2025
2025-06-15,Clothing,North,VIP,In-Store,43.67,3,0.0,131.01,3.3,39,2025-06,2025Q2,2025
2025-06-15,Electronics,South,Returning,In-Store,860.52,1,0.0,860.52,3.6,48,2025-06,2025Q2,2025
2025-06-15,Electronics,North,New,In-Store,429.19,3,0.0,1287.57,4.0,46,2025-06,2025Q2,2025
2025-06-17,Electronics,South,Returning,In-Store,1069.58,3,0.0,3208.74,4.3,44,2025-06,2025Q2,2025
2025-06-18,Clothing,South,New,Online,131.74,4,0.0,526.96,3.4,43,2025-06,2025Q2,2025
2025-06-19,Books,South,New,Online,45.19,2,0.2,72.3,3.9,35,2025-06,2025Q2,2025
2025-06-20,Sports,East,Returning,Online,234.9,4,0.0,939.6,3.7,68,2025-06,2025Q2,2025
2025-06-20,Clothing,North,VIP,Online,164.87,3,0.0,494.61,4.4,51,2025-06,2025Q2,2025
2025-06-20,Sports,Central,New,Mobile App,216.2,1,0.0,216.2,3.8,55,2025-06,2025Q2,2025
2025-06-20,Clothing,Central,New,Online,89.07,4,0.0,356.28,4.4,26,2025-06,2025Q2,2025
2025-06-20,Electronics,West,VIP,In-Store,1039.7,1,0.0,1039.7,3.5,32,2025-06,2025Q2,2025
2025-06-21,Electronics,West,Returning,Mobile App,735.9,1,0.0,735.9,3.0,18,2025-06,2025Q2,2025
2025-06-21,Electronics,North,New,Mobile App,469.94,4,0.1,1691.78,4.4,43,2025-06,2025Q2,2025
2025-06-21,Books,North,VIP,In-Store,14.32,3,0.0,42.96,3.2,31,2025-06,2025Q2,2025
2025-06-22,Sports,South,Returning,Mobile App,104.0,3,0.0,312.0,2.6,45,2025-06,2025Q2,2025
2025-06-22,Books,North,Returning,Mobile App,56.35,2,0.0,112.7,2.9,42,2025-06,2025Q2,2025
